cpr,municipality,salary
0601710812,Hjørring,463641
1510875647,Lolland,361148
0605531855,Esbjerg,779128
1103778686,Silkeborg,472921
2809586323,Frederiksberg,649518
0601747985,Ringkøbing-Skjern,543324
1412952923,København,342543
2701831628,Greve,394800
0809897670,Randers,359014
2705685492,Allerød,589155
2805726362,Syddjurs,477408
2308805321,København,423546
1709829296,Roskilde,357238
2911573219,Favrskov,668756
3112793579,Slagelse,497017
0906824451,Esbjerg,456578
1905663111,Kerteminde,586013
2211958776,Skive,273508
0309912052,Skanderborg,253412
2702953311,Sønderborg,288521
2406612095,Ringsted,627981
1903776922,Silkeborg,488731
1203911569,Faxe,412543
0610897504,København,327297
0203716096,Frederiksberg,534941
2811682392,Struer,507532
0609784555,Egedal,494172
2803664085,Esbjerg,573151
2806692644,Aarhus,506822
3101683194,Aarhus,549679
1511768637,Mariagerfjord,481161
1512887105,Aarhus,359768
0406972058,Lejre,251679
3004683987,Aarhus,581575
2303683281,Horsens,621384
1508802546,Egedal,447466
1502734871,København,537159
2201800938,København,431796
0104999722,København,231014
1512607952,Egedal,668301
0604991413,Thisted,315159
0705798178,Køge,401133
0308964994,Kolding,309118
0810980989,Bornholm,284828
0903838521,Haderslev,485707
2812979183,Sønderborg,324905
2306896390,Sorø,347416
2812772492,Syddjurs,511691
2608884630,Rødovre,366407
0111697836,Gladsaxe,466648
1202858156,Lejre,383152
1105762732,København,435755
2111838021,Esbjerg,408938
1402934718,Guldborgsund,271342
1212861772,Lyngby-Taarbæk,394862
3007893637,Holstebro,401497
2812886993,Randers,396882
2608969584,Skanderborg,298740
2904741646,Aalborg,491317
2403686235,Bornholm,565892
1609723955,Odder,535686
2607737771,Favrskov,549885
0709747269,Lejre,569899
1809734956,Odense,513069
1309898512,Aarhus,321147
1408742626,Faaborg-Midtfyn,488064
0502847463,Aarhus,440988
0206719111,Høje-Taastrup,555541
2004907329,Middelfart,375452
0102531917,Roskilde,746264
1904703232,Hedensted,551648
2010863621,Aalborg,346777
1905773226,København,464599
0703743035,Roskilde,518262
1411693185,Gentofte,593007
2706541705,Thisted,721225
3107516708,Aarhus,755266
0402750300,Randers,458718
2911791647,Viborg,483188
2504905358,Lyngby-Taarbæk,376319
0402894922,Viborg,310034
1706551214,Aarhus,665841
3005680638,Guldborgsund,528123
2704948689,Favrskov,319192
0806930318,Brønderslev,292357
3006888160,Horsens,376624
1209669747,Jammerbugt,600411
1208834331,København,392113
1910680234,Norddjurs,602729
1301616923,Odense,725666
0905669779,Helsingør,604668
0607782487,Lolland,447882
0911593633,København,618746
2603678562,Esbjerg,587076
1809518026,Esbjerg,766726
1305919527,Viborg,324163
2401855783,Tårnby,414902
2109925303,Middelfart,323910
0509973275,Kolding,287888
2506801347,Vordingborg,507741
2602976383,Odense,259706
0706761137,Kolding,541829
0905787270,Vesthimmerlands,526700
2904514260,Frederiksberg,676295
3001775776,Holstebro,430957
1011625592,Roskilde,621432
2710904077,Gladsaxe,329783
0407818986,Frederiksberg,436969
1708692684,Køge,518556
2608837092,Aarhus,394045
1510904385,Gentofte,380814
2005674575,Guldborgsund,596149
2004635568,Odense,610330
0710876166,Helsingør,389246
3005736208,Svendborg,477859
2707647332,Morsø,590945
1603748757,Næstved,517670
2608680944,Lolland,578261
0312941002,Gentofte,347911
1608667925,Lyngby-Taarbæk,627019
1609812631,Helsingør,458406
2505591214,Kolding,620729
1211844754,Greve,373158
2509799283,Aarhus,450753
1612975550,Rødovre,317797
0804721346,Aarhus,558518
2003600880,Vejle,596203
3103781008,Fredensborg,506927
2304709470,Furesø,521311
1401949163,Aarhus,298352
1004845483,Aarhus,399604
0502785875,Esbjerg,425777
2806938772,Albertslund,363589
2506849871,København,449987
1510940517,København,343606
1407773502,Solrød,472099
2112692962,Aabenraa,515864
1612856287,Gentofte,393751
2610939886,Odsherred,276967
0711735531,Silkeborg,564765
1109942097,Odense,358267
0401965706,Allerød,232256
0903914763,Hvidovre,332214
1601885735,Aarhus,382816
0406902789,Ikast-Brande,323633
0411929791,Frederikshavn,320105
2105665083,Svendborg,611174
1105953156,Syddjurs,276033
2409866329,Varde,455798
0610684282,Silkeborg,586421
2802790250,Køge,428003
1212964825,København,299010
0210791764,Bornholm,456291
0709618283,Gladsaxe,634481
2205829262,Aalborg,451055
0706803365,Kerteminde,487514
1209962991,Roskilde,342424
2911952508,Tønder,269915
1504615434,Rødovre,684505
2705997475,Middelfart,254131
1906843610,Gentofte,368935
3105783837,Holbæk,500160
2006829968,Frederiksberg,429328
1206760803,København,559400
3009750512,Hvidovre,474254
1911838766,København,362591
1805792374,København,358226
2205594560,Sønderborg,671823
0302772788,Fredericia,499298
0907748969,Gladsaxe,540705
1511755781,Gentofte,465931
2204974855,Helsingør,250948
1912699120,Køge,583445
1107589815,Albertslund,641130
1008717147,Favrskov,558996
1002800759,Aalborg,417242
1905721340,Aabenraa,526979
1904887455,Kolding,389627
0410969343,Tårnby,329630
0307645392,Vejle,567340
2809705328,Gladsaxe,563887
0609766821,Kolding,475934
1909977231,Fredensborg,364765
2104783099,Roskilde,472042
1405801008,Ringkøbing-Skjern,439955
3110859253,København,396861
0209907340,Frederiksberg,357180
2802650546,Allerød,510151
2307729064,Vejle,515581
1406852898,Ballerup,396386
1109827643,Hvidovre,460301
2008888682,Aabenraa,388891
2102869301,Randers,411617
2511763799,Thisted,498131
0902755461,Albertslund,532454
2903876767,Odense,410941
0310677452,Fredericia,552659
2411753251,Aabenraa,551621
2811868403,Frederikshavn,350644
0805982827,Guldborgsund,281071
0804553099,Skanderborg,658939
0701706072,Norddjurs,541978
1711536683,Tårnby,789520
3011633797,Randers,663073
0107712025,Roskilde,523703
0507598324,Horsens,605569
2703954111,Hedensted,360924
2705943251,Hvidovre,312904
0711600227,Gentofte,645074
0703790162,København,447804
1402954354,København,347040
0506650718,Aabenraa,541986
1504918114,Favrskov,318822
1902860523,Odense,402759
0607933020,Viborg,299055
0309904900,Faxe,330431
2109938420,Herning,388985
0401729065,Viborg,478753
0903704081,Jammerbugt,493970
0310688228,Vejle,594946
0708602888,Bornholm,667061
2004575116,Stevns,664221
1809994466,Solrød,242581
0206790210,Høje-Taastrup,481920
0801773459,Aarhus,530708
1302868812,Ikast-Brande,380033
2306919428,Ringkøbing-Skjern,330797
0707800789,Frederiksberg,442465
2801938693,Assens,331033
1908710374,Esbjerg,503259
0208650575,Faaborg-Midtfyn,546532
0809721883,København,554328
1410808529,Assens,421395
1011856661,Guldborgsund,406809
0509755860,Egedal,520962
2802761467,Greve,426555
1408789859,Gentofte,542037
3009851378,Kerteminde,410956
0109801705,Viborg,465065
3004635164,Slagelse,538809
0104819152,Vejle,402743
0204976968,Høje-Taastrup,279306
0101718694,København,481821
1510597291,Holbæk,614858
2207682254,Aarhus,546503
1405773144,Aalborg,436843
1302814759,Norddjurs,463164
1905811193,Randers,425309
1106891138,Odense,343034
0409595866,Fredericia,643840
0805875501,København,365990
0904772387,København,478538
2602648490,København,649462
1708591889,Rebild,576703
2305863587,Aalborg,408686
2504631595,Rudersdal,607311
2503839279,Middelfart,388992
2303607010,Billund,648219
2407975678,Randers,294113
2310921529,Solrød,349632
1412809371,Viborg,444840
2907974540,Hillerød,260379
0208728866,Viborg,488240
2402755159,Sønderborg,489745
0704942837,Hedensted,351954
2501687253,Viborg,559345
3107625236,Helsingør,580166
0510795146,Lemvig,430649
1104594092,Sorø,621342
2111810004,København,419114
2309986539,Allerød,238857
2103972695,Roskilde,275460
0712660758,Køge,571609
2712930178,Aalborg,313361
1211599983,Greve,662045
0509731538,Brøndby,512217
1912751106,Viborg,565461
2710870856,Helsingør,345540
1706624270,Kalundborg,553198
0411897052,København,333287
1812861993,Brøndby,388965
2306903338,Haderslev,317953
3001532825,Frederiksberg,730565
0602689841,Aarhus,570851
2208825900,København,424556
1010891720,Herlev,362533
0611868897,Faxe,485066
2605884112,København,363966
1009670941,Haderslev,610980
2503764367,Frederikshavn,514737
1207738043,Odsherred,542800
3004726926,København,521494
2005946749,Aarhus,384323
0311756595,Hedensted,530619
2806503397,Ballerup,733529
1603606575,København,665707
2309919728,Horsens,331700
1704805732,Ringsted,336006
0602889742,Varde,378413
0204729340,Randers,527275
1712929331,Herning,359921
1707882124,Stevns,334241
2010593290,Ikast-Brande,613507
1909648351,Ishøj,606473
2312853423,Stevns,456012
0404979374,Varde,287651
0107949214,Odense,339860
1605687402,Hørsholm,514152
2509842850,København,426123
1310767400,Aarhus,477966
0111837107,København,470772
2006893800,Aarhus,322593
0205906175,Randers,363941
0103789539,Aarhus,480159
2908723249,Herlev,563417
0908837439,Sorø,500407
1503700027,Herning,618284
0512668901,Gentofte,587782
2512891954,Solrød,318235
2612702623,Mariagerfjord,554325
1001534058,Rødovre,750784
3007500358,Vallensbæk,699110
3007810597,Hvidovre,456056
1509833920,Aalborg,456918
0611826912,Albertslund,419660
1303996136,Gladsaxe,249259
2002784232,Lemvig,438414
2210830304,Odense,366853
0303705761,Ballerup,514541
2501777947,Hillerød,569149
2703811668,København,398238
1208848988,Lejre,376811
3003837115,Glostrup,443930
1010704346,Slagelse,521252
2711888613,Slagelse,374195
0406832409,Lejre,424607
2210658562,København,548903
1110664614,København,610729
2101709500,Randers,505737
1207785142,Viborg,448330
0210841329,Næstved,437246
0901698706,Aarhus,539929
1308932719,Favrskov,316787
0906863929,Vejle,402070
2302860031,Gribskov,395357
0212950837,Ringsted,275427
1709881897,Høje-Taastrup,381235
1804932131,København,308361
0312648454,Viborg,592237
0409721370,Bornholm,517873
0905734875,Aalborg,553062
2405649270,Lyngby-Taarbæk,590690
2711899130,Brøndby,372448
2606851386,Faxe,396702
1206907943,Viborg,367257
1912887128,Hillerød,343315
1703702630,Gladsaxe,561895
1811892196,Lyngby-Taarbæk,323409
1301887171,København,397734
0205884953,Sønderborg,339904
1403836363,Rødovre,453080
2912902461,Vordingborg,353679
1906953219,Bornholm,372079
2911614373,Randers,672892
3001841185,Næstved,496769
3012760353,Vesthimmerlands,473606
2208685894,Aalborg,562158
2412760231,Stevns,460289
0604973265,Middelfart,228499
2310778925,Guldborgsund,500732
0506752449,Frederikssund,454393
2809993615,København,236586
2911612851,Nyborg,665469
1603979212,Gentofte,287292
0512646230,Silkeborg,572625
2310694527,Slagelse,581303
1507945013,Ballerup,309870
2903821969,København,438377
0501707515,Vordingborg,535591
2005518228,Rebild,724134
1109771036,København,485516
1606980113,Sønderborg,216243
2602928029,Mariagerfjord,370601
1910800784,København,466374
2807660734,København,628178
1703733634,Furesø,502658
2804935579,Aarhus,299453
3004965667,Syddjurs,304812
1401996136,Gladsaxe,302822
2404817095,Tårnby,463903
0306906673,Haderslev,348580
3105899693,Aarhus,313823
3103574591,Slagelse,729527
3011694211,Bornholm,584814
1207885930,Frederikshavn,324945
2105750987,København,566935
2807888302,Frederiksberg,339968
0601848218,Randers,351622
1101890863,København,316748
1912773089,Bornholm,491060
2111678213,Ballerup,619710
2401756124,Assens,441232
0109867817,Odense,413144
0402951638,Lemvig,260475
2109965577,København,279190
2802769448,Rudersdal,518634
1705967941,Faxe,312811
1009847921,Frederiksberg,450678
1907696218,Vordingborg,546703
1204785449,Fredensborg,468772
2708718157,Aarhus,554631
1002902798,Aalborg,324109
1608928571,Sønderborg,328171
1405985684,Herning,214239
1209913315,Frederiksberg,348160
1904813369,Gentofte,435152
1502687979,Aarhus,586318
0906976085,Herning,253067
1906791379,Lolland,485226
1502639613,Gladsaxe,580632
2007651963,Vejen,618757
0507960501,Horsens,265301
3004966405,Skive,314258
1803875252,Hillerød,374990
0101707085,Thisted,585571
0810952505,Odense,269699
1509823882,Esbjerg,375645
2611700772,Herlev,529783
1308792229,Frederiksberg,450853
2501692558,Høje-Taastrup,545166
2811827392,Helsingør,417159
1303655309,Viborg,631801
0601930613,Guldborgsund,328606
2207625442,Frederiksberg,642343
3010920005,Gentofte,371837
1612754239,Rudersdal,494714
1910850053,Odense,365108
2705631516,Sønderborg,592966
1002724296,Hjørring,578373
0901999833,Vordingborg,262499
2506828077,Randers,461981
2205607655,Skive,645771
2210929062,Silkeborg,274631
0203659078,Faxe,569278
1309738963,Køge,570890
1301835656,Gentofte,390952
2911757537,Jammerbugt,527833
3005781330,København,450139
2106603802,Gentofte,641166
3009875521,Aalborg,377034
0808942896,København,261309
0506951921,Odder,330834
0908876299,Aalborg,331549
0602785951,Struer,420861
1908819931,Høje-Taastrup,487381
2105925622,København,321485
3011912007,Faxe,303461
1306979116,Kerteminde,275385
1301815996,Thisted,445699
1702600195,Varde,695937
1907994089,København,243453
0206533043,Gladsaxe,671564
2410750763,Syddjurs,528884
1401764627,København,475298
2802684438,Rebild,634951
0903684512,Svendborg,543639
2607968226,Gladsaxe,218953
0804786738,Middelfart,531539
2807926128,København,272363
1903886885,Sorø,399965
2209633845,Vejen,604815
1103986110,Middelfart,236487
1512813446,Roskilde,459732
2111893322,København,347698
2103933344,Aalborg,300810
1207706347,Assens,595860
3004698802,Nyborg,538473
1706881195,Aarhus,373855
2110966786,Gribskov,222781
2111929194,Stevns,258323
0909806845,Holbæk,527029
0203622132,Rebild,643331
2810810330,Odense,407845
2806868020,Furesø,391750
1711771418,Vejle,481454
2911715614,Odense,551229
2803908287,Faaborg-Midtfyn,366321
2605950978,Læsø,235267
1401904403,Helsingør,377827
1804679233,Gentofte,583311
2909809353,København,410085
2812790710,Guldborgsund,458826
0612855454,Horsens,356750
3107746701,Helsingør,496304
1810559837,Randers,679411
1212704392,Thisted,545210
1011802409,Bornholm,438825
1112959260,Vallensbæk,272944
2103936230,Vejle,303468
1509881762,Middelfart,357964
2406732811,Sønderborg,550061
0711757068,København,456504
0501719880,Næstved,522589
2408996236,Hjørring,232565
1406938286,Rudersdal,336468
2301763389,København,527536
2201822825,Gentofte,432271
2010659406,Haderslev,522302
1701697248,Aarhus,556479
0701994041,Gentofte,224003
2002879374,Brøndby,374493
0701702133,Gribskov,492062
2503559848,Svendborg,650378
0711869623,Ringkøbing-Skjern,394573
2712605561,Furesø,658872
1904636718,Ishøj,616000
2410827392,Skive,403593
2007952243,Vejle,361180
1501553413,København,715379
2804793696,Vejle,442153
2501830981,Randers,441960
1708759244,Holstebro,444587
2012598593,Kalundborg,624478
2703930182,Aarhus,298804
2909911466,Odense,294310
1807726077,Aarhus,560569
0701744338,Frederikshavn,471239
2809855596,Gentofte,384310
1203687074,Holbæk,578017
1502875339,Greve,363663
1803638752,Furesø,594462
2006615290,Holbæk,615624
2504623973,Herning,615033
0202886498,Aarhus,351509
3103635459,Odense,637788
3112971802,Gentofte,241337
2301608069,Assens,630020
1710901694,Lemvig,305924
2308880304,København,316758
2507715437,Albertslund,524180
0909878580,Assens,416822
1209919517,Skanderborg,319582
2705886438,Kerteminde,355312
0308517013,Køge,782686
0612923722,Holstebro,265093
0908865001,Odense,338028
0403770196,Furesø,425072
0602779217,Aarhus,505700
1312706050,Assens,512342
2805841144,Gladsaxe,473255
2111853906,Vejen,416596
1310910611,Herning,388950
2706948757,Jammerbugt,355092
2609945669,Frederiksberg,302561
0503861183,Aalborg,326590
3005891680,Ringkøbing-Skjern,368283
1612707419,København,553866
2602794203,Aalborg,449898
2111913769,Norddjurs,324024
1509903328,Tårnby,361146
1910669609,Sorø,613137
1508824978,København,372045
2312681800,Næstved,620483
0111588145,Kolding,632879
2108796343,Frederiksberg,491853
1511609549,Frederiksberg,628405
0810798721,Odense,423025
0610589580,København,650506
1506840382,København,448557
0106998364,Furesø,293422
0410992609,Slagelse,207497
1601827731,Frederiksberg,479806
0709835410,Kolding,417703
1307564827,Odense,604661
1405761446,Jammerbugt,415940
0708981782,København,281016
2808501041,Fredensborg,774072
0808813687,Frederikssund,435630
0503916204,Silkeborg,339085
2312855537,Hjørring,431433
2407924609,Frederiksberg,328704
1003994723,Frederikshavn,289053
1111906115,Syddjurs,368520
2403852901,Vordingborg,411832
1204883290,Vejen,377250
1607968984,Frederikssund,281327
2811722042,Slagelse,556205
1403876359,København,361172
2502950193,Sorø,351372
1606778950,Faaborg-Midtfyn,476218
1312788124,Svendborg,469896
3108990992,Viborg,192120
0209640785,Hjørring,610773
2306899014,København,399879
2405679104,Helsingør,520355
0704651165,Aalborg,602936
1207842666,Aalborg,407709
0107841525,Svendborg,403512
0404884880,København,350150
1002808370,Gladsaxe,438071
2109907962,Roskilde,320207
0505920602,Aalborg,361881
0501908457,København,297294
2105786488,Aarhus,523745
1804606435,Randers,662915
1108759315,Rudersdal,531374
2306837622,København,352491
1808508446,København,698626
3011848016,Hedensted,398241
1604954972,Roskilde,254777
1804806685,Favrskov,458671
1504926518,Vordingborg,332019
3007771136,Faxe,474815
1506856224,Hvidovre,380481
0611974681,Favrskov,320212
1403901259,Hillerød,412639
2611813398,Kerteminde,428790
3108949778,Fredericia,240403
0105988691,Hjørring,253872
2804858611,København,445850
2901815531,Ikast-Brande,438752
3011899427,København,334893
2603731019,København,527938
2602953087,Ballerup,308390
2608814731,Hørsholm,420092
0801577659,Svendborg,649240
