cpr,height,weight,hair_len
2111693345,1.73,98.9,3.8
1503770266,1.61,69.7,42.8
1409710458,1.8,66.8,29
2106761855,1.68,88.2,1.2
0501913259,1.93,80.6,6.5
0909755240,1.64,76.3,27.5
1512705420,1.75,70.1,39
1702940196,1.66,67.7,36.9
2702938739,1.99,85.5,0.9
1001847450,1.77,65.5,29.9
2802762629,1.65,86.3,2.2
0103620695,1.8,81.5,4.8
1107869167,1.8,93.9,8.8
0412914530,1.64,64.9,27.2
1903817286,1.64,62.2,31.6
2707845275,1.89,92.3,8.3
2411802889,1.87,81.2,8.6
3006825965,1.89,87,1.6
0812774586,1.6,73.5,23.9
2004979248,1.56,74.2,37.8
2909698699,1.88,90.9,9.4
1301806941,1.78,86,1.3
2901592057,1.87,89.5,0.8
1506827124,1.72,68.7,25
2212846654,1.67,66.9,37.3
2103943362,1.61,72.5,37.9
1009985368,1.69,74.1,25.1
2408836532,1.85,69.9,40.3
1212831754,1.57,66.5,29.3
1207668217,1.83,93.2,3.6
2409831977,1.86,78.7,6.5
0309922523,1.98,92.6,5.7
2811704070,1.58,66.8,34.9
1911774395,1.69,82.4,2.9
0303666574,1.57,64,26.6
0812700463,1.79,92.9,1.7
3008830658,1.67,74.7,36
1807750295,1.8,81,4.2
0104859231,1.97,91.2,7.5
2811895811,1.84,82.8,2
2901772990,1.72,73.9,22.1
0608846375,1.82,87.6,5.4
1909660229,1.79,84.3,5.4
2211795315,1.74,85.8,4.6
0608757349,1.72,83.4,8.1
2501833717,1.84,93,3.4
1505698852,1.8,74.8,28
0312552962,1.68,67.6,36.1
0803785547,1.79,80.6,8.5
1412500325,1.93,82.6,5
0109668402,1.75,68.1,37.1
1002864855,1.82,96.1,5.3
2512960793,1.92,80.9,1.7
1709799950,1.77,74.1,43.7
2109511390,1.81,69.4,44.8
0212917214,1.6,71.8,28.1
2405509354,1.86,64.7,38.3
2112848427,1.94,82.8,1.6
1310869212,1.58,68.7,38.7
2605510499,1.71,88.6,5.2
0103817745,1.79,88.4,2.4
2805988336,1.76,69.8,40.1
0410717461,1.75,79.4,5.2
1201763847,1.91,93.5,5.7
2007863989,1.85,100.3,4.7
0211998615,2.01,93.3,4.9
2311864984,1.57,75.5,38.3
2312691497,1.84,91.9,2.1
2301885315,1.73,90,4
0111947031,1.86,80.5,4.9
0603752605,2,89,10.8
1701878537,1.83,91.5,6.2
1605780949,1.73,89.5,4.1
2901729665,1.65,78.2,5
1001776427,1.65,92.5,2.3
1205632810,1.69,67.7,27.4
2801700704,1.72,72,31.9
0712755488,1.6,59.2,38.8
1304927409,1.78,87.6,8.6
2507653173,1.79,82.2,15.5
0901787019,1.94,89.3,3.1
3112939860,1.59,65.7,41.1
2009962072,1.59,76.5,32.5
3011878852,1.85,74.5,42.3
1202691845,1.76,88.1,2.3
1108710936,1.65,70.8,44.6
3008812823,1.88,76.6,6.1
2712793094,1.69,66.8,31.9
0312892171,1.84,82.2,6.9
0111800637,1.79,82,6.5
1503970294,1.68,71.3,26.3
1906879018,1.64,65.7,39.7
2507790398,1.75,68.2,32.3
2108607226,1.91,72.3,27.1
2110999783,1.76,89.8,7.4
0506757764,1.6,73,37.8
2809862107,1.76,79.8,6.6
1212884052,1.65,67,34.8
3009708420,1.64,71.8,34.5
1006663167,1.81,89.7,7.9
1705842643,1.71,87.3,3.6
0512571052,1.76,61.5,40.7
1201861645,1.83,84,1.6
3001767791,2,80.7,6.3
1106943448,1.76,62.4,30.9
2304941990,1.86,73.2,29.2
0510965664,1.79,75.4,48.6
1706887952,1.72,75,25.8
0204783356,1.62,76,28.9
2301898826,1.74,63.5,47.4
3105965761,1.85,92.3,8
2010604186,1.63,71.2,35.4
1303767764,1.63,66.2,47.1
1502857140,1.65,72.6,40.7
1503929738,1.54,68.6,36.8
2006982401,1.76,93.2,8.4
1607910359,2.01,85.4,2.7
3004574736,1.84,78,34.4
1902862543,1.85,83.1,1.4
0705867835,1.75,91.1,4.4
0904921201,1.93,79.5,5.7
0101974837,1.87,80.5,2.2
0607856815,1.83,91,1.1
0110782815,1.82,86.2,4
0406704232,1.69,72.3,42.6
0408955344,1.52,66.8,36.6
2403585901,1.9,96.9,9.2
0708982972,1.78,65.5,23.7
2501674118,1.75,68.6,25.4
2606942897,1.69,81.7,4.6
1908797246,1.64,74,40.6
1602599378,1.66,67.6,35
1501648538,1.56,76.8,33
2712834525,1.95,87.8,11.6
0801824248,1.66,70.2,39.7
0709694546,1.73,68,29.5
0206748714,1.62,69.6,28.6
0601710812,1.61,67.3,24.7
1510875647,1.79,89.7,5
0605531855,1.83,81.2,6.9
1103778686,1.77,65.4,30.1
2809586323,1.73,85.3,9.9
0601747985,1.79,82.2,4.3
1412952923,2,88.1,0.1
2701831628,1.7,65.6,36
0809897670,1.57,63.6,24.3
2705685492,1.84,70.1,30.3
2805726362,1.68,65.1,35.8
2308805321,1.81,91.7,4.2
1709829296,1.78,57.7,39.5
2911573219,1.83,76.9,0.9
3112793579,1.67,87.2,0.4
0906824451,1.91,73,4.2
1905663111,1.78,75.5,3.5
2211958776,1.6,72.4,35.5
0309912052,1.77,70.8,25.8
2702953311,1.87,85.1,3.4
2406612095,1.77,82.3,3.9
1903776922,1.65,78.9,41.9
1203911569,1.78,91.7,6.4
0610897504,1.88,70.9,38.4
0203716096,1.64,65.2,33.8
2811682392,1.7,67.5,25.3
0609784555,1.81,84.3,5
2803664085,1.66,83.6,5.5
2806692644,1.68,68.2,49.4
3101683194,1.72,66,42
1511768637,1.63,81.9,2.8
1512887105,1.67,87.5,4.1
0406972058,1.57,68.4,36.6
3004683987,1.94,82.6,10.3
2303683281,1.98,90.6,8.6
1508802546,1.81,70,36.1
1502734871,1.89,91.5,0.4
2201800938,1.73,69.8,29
0104999722,1.59,67.7,38.5
1512607952,1.72,72.6,31.4
0604991413,2.01,91.6,2.4
0705798178,1.61,68.6,37.8
0308964994,1.68,62,44.2
0810980989,1.87,87.6,8.1
0903838521,1.77,85.1,2.6
2812979183,1.64,85.6,0.9
2306896390,1.75,74.2,33.1
2812772492,1.82,68.9,32.7
2608884630,1.61,64.4,31.4
0111697836,1.53,69.1,36.9
1202858156,1.83,78,34.8
1105762732,1.51,66,42.2
2111838021,1.8,84.4,5
1402934718,1.8,64.9,42.1
1212861772,1.58,69.9,31.1
3007893637,1.89,92,6.8
2812886993,1.9,86.4,7.1
2608969584,1.68,71.3,40.8
2904741646,1.74,71.4,26.9
2403686235,1.97,86.9,4.4
1609723955,1.83,81.7,4.2
2607737771,1.7,85.3,5.9
0709747269,1.86,90.2,5.2
1809734956,1.52,69.1,38
1309898512,1.63,70.7,25.2
1408742626,1.64,73,41.5
0502847463,1.93,82.5,5.5
0206719111,1.84,92.6,6.1
2004907329,1.84,93.4,10.2
0102531917,1.71,83.1,1.4
1904703232,1.6,63,45.1
2010863621,1.86,78.1,6.1
1905773226,1.74,72.4,25.3
0703743035,1.59,85.2,4.6
1411693185,1.89,85.2,0.2
2706541705,1.64,89.7,6.3
3107516708,1.61,63.6,36.8
0402750300,1.71,66,36.6
2911791647,1.85,88.5,1.3
2504905358,1.62,63.2,31.5
0402894922,1.76,73.9,33.4
1706551214,1.73,72.8,23.1
3005680638,1.67,76.3,36.2
2704948689,1.78,88.5,6
0806930318,1.58,65.8,37
3006888160,1.79,70.2,36.7
1209669747,1.98,94,7.3
1208834331,1.75,84.2,0.6
1910680234,1.75,74.2,40.5
1301616923,1.62,84.2,7.9
0905669779,1.57,98.1,3.3
0607782487,2.01,92.8,5.1
0911593633,1.91,83.3,2.5
2603678562,1.57,78.8,42.4
1809518026,1.69,73.9,35.7
1305919527,1.86,83.8,15.4
2401855783,1.86,78.5,4.2
2109925303,1.75,82.5,3.1
0509973275,1.67,90.3,0.2
2506801347,1.76,83.5,8.4
2602976383,1.81,83.9,4.3
0706761137,1.99,85.7,5.5
0905787270,1.59,59.8,38.9
2904514260,1.73,69.6,37.8
3001775776,1.5,67.4,34.5
1011625592,1.66,72.7,39.8
2710904077,1.66,89.9,0.5
0407818986,1.67,66,45.6
1708692684,1.59,69.3,33.3
2608837092,1.72,73.4,45
1510904385,1.67,85.4,3.6
2005674575,1.71,78.5,6.2
2004635568,1.75,78.7,42.1
0710876166,1.95,66.7,35.5
3005736208,1.54,66.7,38.5
2707647332,1.66,72.3,42
1603748757,1.77,74,4.8
2608680944,1.61,72.4,40.4
0312941002,1.6,77.5,30.5
1608667925,1.72,88.3,6.3
1609812631,1.71,87.2,3.4
2505591214,1.89,71,39.9
1211844754,1.67,71.9,30.9
2509799283,1.88,82.6,8.4
1612975550,1.76,67.7,39.2
0804721346,1.67,76.7,41.2
2003600880,1.71,72.5,32.4
3103781008,1.7,76,34.5
2304709470,1.62,73,35.7
1401949163,1.84,87.1,3.1
1004845483,1.71,93,6.1
0502785875,1.81,87.3,3.4
2806938772,1.53,65.1,33
2506849871,1.75,83.6,7.7
1510940517,1.85,89,5
1407773502,1.78,79.4,52.2
2112692962,1.67,64.6,27.2
1612856287,1.82,83.8,2.8
2610939886,1.79,77.6,29
0711735531,1.89,96.2,6.8
1109942097,1.75,87.8,5.8
0401965706,1.6,69.4,28.9
0903914763,1.67,87.5,2
1601885735,1.66,95.7,10.9
0406902789,1.66,89,7
0411929791,1.92,88,1.4
2105665083,1.84,86.6,3.5
1105953156,1.62,61.9,34.1
2409866329,1.52,86.5,7.7
0610684282,1.77,64.9,35.1
2802790250,1.64,75.5,28
1212964825,1.75,96.2,5.3
0210791764,1.66,70,39.1
0709618283,1.58,87,3.4
2205829262,1.51,68.7,40.5
0706803365,1.92,88.6,4.3
1209962991,1.78,92.2,6.2
2911952508,1.53,68.1,37.5
1504615434,1.66,65.6,32.8
2705997475,1.9,77.1,6.2
1906843610,1.72,63,23.2
3105783837,1.9,94.1,2.7
2006829968,1.7,65.9,48.2
1206760803,1.8,90.7,1
3009750512,1.74,72.6,38.8
1911838766,1.63,62.4,40.4
1805792374,1.58,68.7,28.6
2205594560,1.83,72.3,36.4
0302772788,1.7,73.2,33.4
0907748969,1.9,81.1,1.1
1511755781,1.77,86,5.3
2204974855,1.78,81.2,8
1912699120,1.75,65.5,29.3
1107589815,1.7,78.5,4.1
1008717147,1.8,96.6,8.9
1002800759,1.8,89.7,5
1905721340,1.81,70.5,32.1
1904887455,1.84,80.9,5.5
0410969343,1.83,87.7,4.4
0307645392,1.61,67.2,34.2
2809705328,1.69,72.4,34
0609766821,1.81,87.1,7.8
1909977231,1.7,86.6,0.1
2104783099,1.9,84.6,5.6
1405801008,1.56,73.4,26.2
3110859253,1.72,82.6,3.7
0209907340,1.74,65.2,36.3
2802650546,1.56,72.5,25.1
2307729064,1.63,69.6,29.1
1406852898,1.69,68.8,33
1109827643,1.88,84.8,4
2008888682,1.71,65.1,30.6
2102869301,1.84,88.2,6.1
2511763799,1.85,86.3,7.7
0902755461,1.67,86.7,4.9
2903876767,1.85,83,0.6
0310677452,1.68,65.9,32.5
2411753251,1.89,88.8,1.6
2811868403,1.79,89.3,4.5
0805982827,1.83,89,5.3
0804553099,1.72,86.2,2.7
0701706072,1.56,72.3,26.8
1711536683,1.75,78.8,3.9
3011633797,1.93,80.4,1.2
0107712025,1.86,84.4,10.2
0507598324,1.51,75.3,47.1
2703954111,1.91,86.9,6.9
2705943251,1.91,84.4,2.6
0711600227,1.67,89.5,6.4
0703790162,1.67,69,23.8
1402954354,1.87,70.3,31.5
0506650718,1.79,63.9,39.7
1504918114,1.69,79.8,39.3
1902860523,1.86,88.2,4.5
0607933020,1.76,70.1,51.6
0309904900,1.67,65,32.6
2109938420,1.7,74,43.4
0401729065,1.63,88.8,7.8
0903704081,1.82,80.5,3.3
0310688228,1.65,78.3,45
0708602888,1.76,74.5,39.4
2004575116,1.68,67.3,33
1809994466,1.71,71,33.4
0206790210,1.76,73.6,38.3
0801773459,1.82,83.5,0.8
1302868812,1.63,69,35.8
2306919428,1.69,67.7,47.2
0707800789,1.72,88,2.5
2801938693,1.83,86,2.9
1908710374,1.68,65.4,39.5
0208650575,1.83,90.4,3.4
0809721883,1.85,96.1,3
1410808529,1.77,86.6,4.9
1011856661,1.67,78.1,5.1
0509755860,1.69,66.7,35.4
2802761467,1.66,80.5,4.3
1408789859,1.86,81.8,4.7
3009851378,1.54,70.2,45.8
0109801705,1.87,80.5,6
3004635164,1.77,67.4,45.9
0104819152,1.53,68.8,38.9
0204976968,1.65,64.2,24.5
0101718694,1.68,70.7,28.6
1510597291,1.73,77.9,2.3
2207682254,1.71,66.5,47.4
1405773144,1.76,66.9,21.8
1302814759,1.79,88.9,7.4
1905811193,1.97,84.2,6.5
1106891138,1.6,65.3,45.5
0409595866,1.63,71.8,48
0805875501,1.81,81.2,7.2
0904772387,1.78,85,1.1
2602648490,1.59,70.3,34.9
1708591889,1.84,90.2,4.6
2305863587,1.81,84.5,0.5
2504631595,1.83,95.5,5.5
2503839279,1.87,80.1,3.1
2303607010,1.66,65.8,45.7
2407975678,1.73,76.1,40.8
2310921529,1.84,87.1,7.9
1412809371,1.81,88,11.6
2907974540,1.59,64.4,33
0208728866,1.65,60.3,33.8
2402755159,1.78,80.5,2.6
0704942837,1.99,96.2,4.2
2501687253,1.8,84.4,3.7
3107625236,1.68,68.9,40.3
0510795146,1.68,68.5,23.2
1104594092,1.61,77.3,34.3
2111810004,1.72,69.8,25.8
2309986539,1.87,83.3,4.1
2103972695,2.02,87.6,10.2
0712660758,1.88,65.6,47.1
2712930178,1.62,68,36.5
1211599983,1.85,84.2,1
0509731538,1.67,72.8,33.8
1912751106,1.86,65.2,50.6
2710870856,1.53,67.8,36.1
1706624270,1.74,64.9,49.6
0411897052,1.6,71.6,37.7
1812861993,1.82,89.7,11
2306903338,1.59,66.9,42.1
3001532825,1.8,87.3,6.9
0602689841,1.72,90.6,9.6
2208825900,1.54,63.4,23.9
1010891720,1.59,70.3,21.8
0611868897,1.84,78.1,6.7
2605884112,1.88,71.8,39.4
1009670941,1.81,94.8,4.7
2503764367,1.87,86,6.2
1207738043,1.69,84.4,10.2
3004726926,1.65,76.7,40.8
2005946749,1.9,79.9,1.6
0311756595,1.94,97.8,2.9
2806503397,1.89,97.4,8
1603606575,1.79,85.8,6.9
2309919728,1.67,68.5,37.4
1704805732,1.54,70.4,50
0602889742,1.82,66,36.8
0204729340,1.89,72.5,34.9
1712929331,1.88,90.8,5.2
1707882124,1.72,70.5,33.6
2010593290,1.62,71.9,29.4
1909648351,1.91,80.3,6.1
2312853423,1.69,82.6,2.4
0404979374,1.63,60.2,23.7
0107949214,1.79,65.8,41.9
1605687402,1.66,68.5,31.9
2509842850,1.66,70.1,25.7
1310767400,1.61,81.5,41.2
0111837107,1.64,80.9,4
2006893800,1.58,69.5,30.2
0205906175,1.85,86.2,4.9
0103789539,1.78,87.2,4.8
2908723249,1.9,85.1,3.7
0908837439,1.81,83.1,12.6
1503700027,1.87,96.2,4.8
0512668901,1.88,88.7,5.9
2512891954,1.69,69.7,24.9
2612702623,1.73,85.2,6
1001534058,1.78,65.9,34.4
3007500358,1.67,69.8,37.4
3007810597,1.92,76.4,13.7
1509833920,1.64,75.3,33.5
0611826912,1.78,75.8,29.4
1303996136,1.77,67.7,38.3
2002784232,1.74,77.8,39.8
2210830304,1.81,69,36.2
0303705761,1.66,91.7,1.2
2501777947,1.82,94.9,2.2
2703811668,1.6,69.1,36.5
1208848988,1.7,66.2,22.7
3003837115,1.81,81.2,0.1
1010704346,1.88,70.6,21.2
2711888613,1.96,90.5,4.8
0406832409,1.9,78.7,5.9
2210658562,1.66,64.2,38.6
1110664614,1.75,73.2,32.1
2101709500,1.62,69.4,40
1207785142,1.51,68.2,29.9
0210841329,1.61,95,8.9
0901698706,1.72,71.7,37.1
1308932719,1.66,76.9,0.7
0906863929,1.85,85.5,3.1
2302860031,1.7,84.8,6.4
0212950837,1.84,86.2,7.4
1709881897,1.87,84,6.1
1804932131,1.86,90.3,5
0312648454,1.56,68.1,35.2
0409721370,1.67,68.1,30.9
0905734875,1.68,88,5
2405649270,1.62,62.5,35.9
2711899130,1.58,67.3,23.3
2606851386,1.83,76.7,45.7
1206907943,1.89,75.9,9.9
1912887128,1.57,67.9,30.1
1703702630,1.8,61.6,34.8
1811892196,1.66,74.5,44.4
1301887171,1.8,87,4.3
0205884953,1.75,86.2,2.4
1403836363,1.69,86.1,0.2
2912902461,1.76,84.5,2.6
1906953219,1.63,83,2.9
2911614373,1.88,90,6.3
3001841185,1.61,85.8,6.9
3012760353,1.9,82.5,7.4
2208685894,1.7,72,37.4
2412760231,1.9,85.5,2.4
0604973265,1.81,85.5,8.1
2310778925,1.89,93.2,4
0506752449,1.84,84.9,0.9
2809993615,1.91,82.2,3.5
2911612851,1.85,86.3,6
1603979212,1.64,76.5,34.9
0512646230,1.51,81.1,33.5
2310694527,1.79,81.9,6.2
1507945013,1.84,89.9,4.5
2903821969,1.89,87.1,3.3
0501707515,1.8,91.5,4.4
2005518228,1.76,66.2,37.5
1109771036,1.55,67.3,40.9
1606980113,1.85,84.8,7.8
2602928029,1.7,78.9,4.9
1910800784,1.66,72,34
2807660734,1.67,67.1,35.3
1703733634,1.58,61.4,35
2804935579,1.75,88.5,12.2
3004965667,1.75,85.4,8.8
1401996136,1.81,68.6,28.6
2404817095,1.88,87.8,5
0306906673,1.84,85,7.7
3105899693,1.81,82.7,4.8
3103574591,1.74,79.6,1.3
3011694211,1.81,78.8,8.5
1207885930,1.65,72.2,41.3
2105750987,1.76,93.5,3.9
2807888302,1.68,67.3,31.1
0601848218,1.62,69.5,15.7
1101890863,1.9,79.5,0.4
1912773089,1.72,89.1,7.9
2111678213,1.74,82.4,5.8
2401756124,1.7,77,34.7
0109867817,1.94,83.6,7.3
0402951638,1.68,72.4,37.7
2109965577,1.82,84,2.3
2802769448,1.52,69.8,42.3
1705967941,1.83,85.6,8.9
1009847921,1.77,86,9.7
1907696218,1.59,71.8,35.3
1204785449,1.76,80.9,7.7
2708718157,1.65,86.7,3.8
1002902798,1.64,68.2,47.3
1608928571,1.73,90.3,1.3
1405985684,1.78,67.9,24.8
1209913315,1.74,84.8,3.2
1904813369,1.82,87.5,11.3
1502687979,1.88,92.2,4
0906976085,1.87,82.2,12.6
1906791379,1.87,70.4,6
1502639613,1.95,85.5,3
2007651963,1.93,86.8,4.4
0507960501,1.61,90.4,2.8
3004966405,1.65,83.1,5
1803875252,1.72,66.1,42
0101707085,1.59,88.2,7.8
0810952505,1.83,82,8.5
1509823882,1.61,72.9,23.1
2611700772,1.64,65.2,33.3
1308792229,1.74,85.5,7.3
2501692558,1.83,73.8,26.5
2811827392,1.76,69.2,33.4
1303655309,1.9,81.2,6.7
0601930613,1.98,87,9.1
2207625442,1.64,75.8,31.7
3010920005,1.78,89.7,7
1612754239,1.93,92.9,7.9
1910850053,1.88,85.2,2
2705631516,1.68,61.6,24.9
1002724296,1.68,60.1,26
0901999833,1.79,87.1,4.5
2506828077,1.9,88.2,8.9
2205607655,1.94,88.6,6.4
2210929062,1.73,61.2,23.4
0203659078,1.5,68.7,28.9
1309738963,1.83,85.9,3.5
1301835656,1.73,68,43
2911757537,1.92,95.3,4.2
3005781330,1.7,64.3,50.1
2106603802,1.58,73,33.9
3009875521,1.69,79.5,2
0808942896,1.71,66.7,32.2
0506951921,1.83,89.2,3.3
0908876299,1.92,88.2,0.1
0602785951,1.73,83.3,3.3
1908819931,1.78,84.9,0.2
2105925622,1.68,75.2,33.9
3011912007,1.8,80.4,5.4
1306979116,1.65,69.4,31.6
1301815996,1.68,72.6,38.1
1702600195,1.71,79.3,7.6
1907994089,1.78,80.4,5.6
0206533043,1.87,84.7,5.3
2410750763,1.81,84.3,2.8
1401764627,1.84,85.4,2.6
2802684438,1.68,73.9,29.4
0903684512,1.71,70.8,19.2
2607968226,1.78,72,31
0804786738,1.52,77.1,38.1
2807926128,1.85,75.5,22.4
1903886885,1.86,86.2,5
2209633845,1.83,80.2,4.7
1103986110,1.73,67.8,26
1512813446,1.65,67.1,41
2111893322,1.65,72,37.5
2103933344,1.53,60.5,33.2
1207706347,1.69,88.5,8.5
3004698802,1.79,65.4,28
1706881195,1.78,85.8,5
2110966786,1.8,66,35.6
2111929194,1.68,59,31.6
0909806845,1.8,87.1,1.7
0203622132,1.73,68.7,32.1
2810810330,1.75,73.2,37.8
2806868020,1.68,67.1,38.8
1711771418,1.78,71.5,31.8
2911715614,1.67,71.8,39.8
2803908287,1.77,91.5,8.1
2605950978,1.81,74.1,35
1401904403,1.89,76.3,7.4
1804679233,1.78,83.1,7.8
2909809353,1.59,90.9,2.2
2812790710,1.75,68.5,40.8
0612855454,1.57,69.8,29.1
3107746701,1.96,84.2,7.9
1810559837,1.86,93.5,6.3
1212704392,1.83,74.4,36.3
1011802409,1.88,89.8,2.5
1112959260,1.83,71.1,28.6
2103936230,1.72,61.7,44.6
1509881762,1.57,69.8,27
2406732811,1.8,83.3,3.4
0711757068,1.71,72.8,31.9
0501719880,1.71,73,35.1
2408996236,1.57,63.8,28.1
1406938286,1.65,79,42.9
2301763389,1.9,95,7.9
2201822825,1.81,93.4,2.1
2010659406,1.62,85.8,27.6
1701697248,1.69,81.8,35.7
0701994041,1.75,81.6,0.7
2002879374,1.94,64.3,39.9
0701702133,1.83,84.8,5.4
2503559848,1.58,74.7,37.8
0711869623,1.9,85.4,5.2
2712605561,1.77,77.9,7
1904636718,1.58,74.7,27
2410827392,1.62,69.1,33
2007952243,1.76,77,2.6
1501553413,2.02,89.1,1.4
2804793696,1.9,71.3,27.3
2501830981,1.82,86.3,3.8
1708759244,1.51,78.1,32.6
2012598593,1.66,87.2,10.5
2703930182,1.64,66.5,38.7
2909911466,1.58,56.8,25.4
1807726077,1.79,91.2,5.2
0701744338,1.74,77,35.5
2809855596,1.8,66.6,30.3
1203687074,1.76,70.8,43
1502875339,1.76,87.3,5.2
1803638752,1.8,70.5,33.7
2006615290,1.71,66.3,37.4
2504623973,1.82,87.3,5.8
0202886498,1.75,73.7,25.7
3103635459,1.96,82.2,7.9
3112971802,1.62,70.4,35.8
2301608069,1.75,80.8,4
1710901694,1.61,73.6,42.4
2308880304,1.63,70,48
2507715437,1.84,94.7,5.4
0909878580,1.56,68,38.2
1209919517,1.69,83.3,2.5
2705886438,1.55,68.6,39.4
0308517013,1.8,84,8.5
0612923722,1.62,70.4,34.6
0908865001,1.85,79.2,9
0403770196,1.7,72.7,33.7
0602779217,1.88,91.4,3
1312706050,1.63,70.2,40.7
2805841144,1.61,77.9,26.9
2111853906,1.56,77.2,26.8
1310910611,1.84,81.5,4.4
2706948757,1.83,93.4,5.4
2609945669,1.93,80.1,0.9
0503861183,1.96,84.6,1.8
3005891680,1.72,74.1,34.5
1612707419,1.94,88.7,3.5
2602794203,1.94,83.7,2.8
2111913769,1.95,91.1,2.5
1509903328,1.72,69.2,30.9
1910669609,1.85,92.2,5.3
1508824978,1.51,66.1,37.5
2312681800,1.63,73.6,44.8
0111588145,1.9,81.4,5.7
2108796343,1.64,86.6,5
1511609549,1.93,95.2,1.6
0810798721,1.84,91.1,4.7
0610589580,1.66,72.3,22.1
1506840382,1.82,67.8,34.7
0106998364,1.85,63.2,45.8
0410992609,1.81,84.2,3.3
1601827731,1.84,88,2.4
0709835410,1.56,76.1,25.6
1307564827,1.78,89.1,4.4
1405761446,1.75,78.5,23.2
0708981782,1.69,65.1,25.6
2808501041,1.94,86.7,3.2
0808813687,1.72,85.5,0.3
0503916204,1.54,65.7,40.9
2312855537,1.8,91.5,6.3
2407924609,1.7,83.6,4
1003994723,1.86,87.7,5.7
1111906115,2.01,91.6,9
2403852901,1.81,84.8,4.8
1204883290,1.8,71.8,40.4
1607968984,1.65,61.8,34.9
2811722042,1.73,69.4,37.9
1403876359,1.97,91.4,9.2
2502950193,1.9,86.6,6.8
1606778950,1.76,62.2,53.6
1312788124,1.62,66.4,38.8
3108990992,1.8,71.2,38.9
0209640785,1.84,87.8,4.6
2306899014,1.73,69.7,31
2405679104,1.58,70.3,37.5
0704651165,1.72,91.8,0.9
1207842666,1.7,82.1,42.3
0107841525,1.88,81.8,3.4
0404884880,1.65,73.1,40.5
1002808370,1.61,78.6,32.1
2109907962,1.72,59.5,39.5
0505920602,1.77,66.1,30.6
0501908457,1.9,87.3,3.8
2105786488,1.78,71,29.7
1804606435,1.83,89,7.2
1108759315,1.84,80.7,4.5
2306837622,1.65,67.8,36.9
1808508446,1.71,72.4,37.1
3011848016,1.61,65.9,48.8
1604954972,1.71,61.9,27
1804806685,1.84,84.7,4.5
1504926518,1.61,76.9,36.8
3007771136,1.6,60.7,27.3
1506856224,1.56,74.1,27.1
0611974681,1.84,94.8,7
1403901259,1.84,89.6,1.6
2611813398,1.64,69.7,40
3108949778,1.78,66.1,25.6
0105988691,1.86,83.2,1.8
2804858611,1.77,75.1,6.3
2901815531,1.7,90.1,3.8
3011899427,1.85,84.7,6.2
2603731019,1.67,89,5.8
2602953087,1.68,83.2,4.6
2608814731,2,88.5,3.9
0801577659,1.81,97.9,3.9
0101724237,1.64,93,3.4
1109658058,1.71,64.9,25.9
2510656614,1.73,75.9,32.5
0111927750,1.74,69.1,44.3
0109535550,1.64,70.1,35.3
1712932022,1.69,69.8,30.9
1404799467,1.93,87.7,3.6
1606800878,1.72,70.5,31.4
0808840610,1.59,70.7,37.5
0406787181,1.79,82.9,1.8
2801674616,1.64,77.4,39.3
1307602771,1.75,83.7,4.5
1101776646,1.51,74.5,22.6
3011775702,1.76,56.6,38.7
1404830998,1.66,68.6,37.6
1912806663,1.71,83.5,3.8
2204759785,1.94,84.9,3.4
2306572347,1.8,85.6,9.3
1501826464,1.64,67.2,19.4
1011991225,1.66,89.9,4.2
0605548122,1.62,59.4,29.9
2606775012,1.6,65.3,30.6
1407797363,1.82,87.7,4.8
1308980500,1.75,77.2,26.5
0105904364,1.88,67.8,39.5
1903660374,1.58,72.7,36
1107829167,1.82,80.2,2.5
0605849666,1.53,63.6,34.8
2408851638,1.71,80.5,35
1411732649,1.96,85.4,5.3
0403884468,1.59,72,30.9
0508922200,1.79,63.5,28.9
0305681617,1.81,80.7,8.2
1207874622,1.79,76.8,40.4
1011799993,1.83,83.7,1.6
0811874898,1.78,80.5,33.2
1407868147,1.89,81.2,7.3
3009713458,1.68,76.7,33.8
1802796878,1.66,63.1,40.4
1501966803,1.73,78.8,3.2
1909634630,1.67,74.3,28.9
1705654646,1.65,71.6,24.8
3009853904,1.57,69,21.8
3001889140,1.67,65.1,28.8
1505867026,1.65,78.8,32.3
0807919482,1.79,70,36
0211555759,1.86,87.2,1.4
3105858543,1.85,75,8.3
0804608555,1.88,83.8,7.8
1809792147,1.81,78.2,5.1
2405761697,1.85,85.4,2.1
2706992304,1.57,60.4,22.3
2004958764,1.66,73.2,38.5
2107821840,1.77,69.5,42.8
2105573232,1.64,69.3,28.9
1008778668,1.62,65.5,40.3
0609908934,1.69,71.4,37.6
1901781079,1.82,83.4,5
0403827732,1.55,65.5,31
1203519611,1.88,93.2,5
0902766079,1.85,84.6,3.1
0407902264,1.71,68.8,47.1
2801829206,1.68,72.1,35.9
1705866243,1.75,91.2,8.5
0603794562,1.62,60.8,30.4
1711762273,2.01,75.9,5.9
0703683300,1.82,71.2,37.4
0204884562,1.65,72.4,33.1
0905821917,1.76,84.2,2.4
2809695024,1.73,72.1,36.6
3103713908,1.74,74.6,31.9
2104671068,1.72,68.1,31
2112776676,1.65,68.3,40.1
1503855427,1.91,83.9,6.4
3012814911,1.77,80.1,5
2403661984,1.58,67,30.6
2311891819,1.8,83.6,6.6
2001836904,1.86,65.8,29.4
2507944867,1.8,92,2.8
1606923820,1.58,73.1,37.1
1606792004,1.57,63.6,34.6
2404753706,1.75,73.7,38.4
